Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
105	644	0	0.66606759	293.196622	293.19672	293.196357	293.198602	0.00224520768	0	0	0	0.314821	0	0	3
106	650	0	0.672411091	293.196622	293.196695	293.196357	293.198435	0.00207788883	0	0	0	0.316091	0	0	3
107	655	0	0.678754592	293.196622	293.196672	293.196357	293.19826	0.00190291341	0	0	0	0.314517	0	0	3
108	661	0	0.685098093	293.19662	293.196652	293.196357	293.198077	0.00172054439	0	0	0	0.314426	0	0	3
109	668	0	0.691441594	293.196621	293.196633	293.196357	293.197792	0.00143544995	0	0	0	0.314036	0	0	3
110	673	0	0.697785095	293.19662	293.196618	293.196357	293.197509	0.00115232667	0	0	0	0.314457	0	0	3
111	679	0	0.704128596	293.196621	293.196607	293.196357	293.197244	0.000886950608	0	0	0	0.31478	0	0	3
112	685	0	0.710472097	293.196621	293.196599	293.196357	293.197002	0.00064496071	0	0	0	0.314814	0	0	3
113	691	0	0.716815597	293.196621	293.196594	293.196357	293.196796	0.000439581539	0	0	0	0.314946	0	0	3
114	698	0	0.723159098	293.196622	293.196592	293.196357	293.196628	0.00027109296	0	0	0	0.314868	0	0	3
115	704	0	0.729502599	293.196623	293.196593	293.196357	293.196628	0.00027109296	0	0	0	0.314415	0	0	3
116	710	0	0.7358461	293.196621	293.196595	293.196357	293.196628	0.00027109296	0	0	0	0.314331	0	0	3
117	716	0	0.742189601	293.196621	293.196598	293.196357	293.196628	0.00027109296	0	0	0	0.314246	0	0	3
118	721	0	0.748533102	293.196619	293.196601	293.196371	293.196628	0.000257126581	0	0	0	0.313768	0	0	3
119	727	0	0.754876603	293.196619	293.196604	293.196409	293.196628	0.00021858741	0	0	0	0.314146	0	0	3
120	733	0	0.761220103	293.196618	293.196607	293.19645	293.196628	0.000177908146	0	0	0	0.314167	0	0	3
121	739	0	0.767563604	293.196619	293.196609	293.196481	293.196628	0.000146427183	0	0	0	0.314122	0	0	3
122	745	0	0.773907105	293.196618	293.196611	293.196503	293.196628	0.000124932156	0	0	0	0.313752	0	0	3
123	751	0	0.780250606	293.196618	293.196612	293.196517	293.196628	0.000110677148	0	0	0	0.313405	0	0	3
124	757	0	0.786594107	293.196618	293.196614	293.196529	293.196628	9.91914346e-05	0	0	0	0.312826	0	0	3
125	763	0	0.792937608	293.196619	293.196615	293.196539	293.196628	8.90117133e-05	0	0	0	0.313312	0	0	3
126	769	0	0.799281109	293.196619	293.196616	293.196546	293.196628	8.18905766e-05	0	0	0	0.316013	0	0	3
127	774	0	0.805624609	293.196619	293.196617	293.196555	293.196628	7.30001441e-05	0	0	0	0.313929	0	0	3
128	780	0	0.81196811	293.196618	293.196618	293.19656	293.196628	6.8045733e-05	0	0	0	0.314734	0	0	3
