Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
164	1028	0	1.04033414	-2.53270067	-2.52452341	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
165	1036	0	1.04667764	-2.52176024	-2.52449251	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
166	1042	0	1.05302114	-2.52664166	-2.5245317	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
167	1050	0	1.05936464	-2.52410909	-2.52464903	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
168	1057	0	1.06570814	-2.52492588	-2.52474025	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
169	1065	0	1.07205165	-2.52787478	-2.52487902	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
170	1071	0	1.07839515	-2.5284094	-2.52499877	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
171	1077	0	1.08473865	-2.52469796	-2.52510197	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
172	1085	0	1.09108215	-2.52404023	-2.52506642	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
173	1093	0	1.09742565	-2.52975598	-2.52515853	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
174	1099	0	1.10376915	-2.5200117	-2.52503727	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
175	1107	0	1.11011265	-2.53346548	-2.52519477	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
176	1114	0	1.11645615	-2.53095935	-2.52536027	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
177	1122	0	1.12279965	-2.52622445	-2.52540262	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
178	1130	0	1.12914315	-2.52436058	-2.52544733	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
179	1137	0	1.13548665	-2.52755256	-2.52552107	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
180	1144	0	1.14183016	-2.52268573	-2.52550719	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
181	1150	0	1.14817366	-2.52854993	-2.52560395	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
182	1157	0	1.15451716	-2.52988298	-2.52559065	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
183	1163	0	1.16086066	-2.52339683	-2.5256072	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
184	1169	0	1.16720416	-2.5315265	-2.52573913	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
185	1177	0	1.17354766	-2.5168604	-2.52563641	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
186	1183	0	1.17989116	-2.52657776	-2.52558254	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
187	1189	0	1.18623466	-2.52979036	-2.52573442	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
188	1195	0	1.19257816	-2.52775685	-2.52573872	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
189	1201	0	1.19892166	-2.52971577	-2.52582651	-2.53379031	-2.51599256	0.0177977497	0.0189008513	0	100	0	0	0	3
