Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
191	280	0	1.77579596	0	0	0	0	0	5e-06	0	100	0	0	0	3
192	282	0	1.78509333	0	0	0	0	0	5e-06	0	100	0	0	0	3
193	283	0	1.79439069	0	0	0	0	0	5e-06	0	100	0	0	0	3
194	285	0	1.80368805	0	0	0	0	0	5e-06	0	100	0	0	0	3
195	286	0	1.81298541	0	0	0	0	0	5e-06	0	100	0	0	0	3
196	288	0	1.82228277	0	0	0	0	0	5e-06	0	100	0	0	0	3
197	289	0	1.83158013	0	0	0	0	0	5e-06	0	100	0	0	0	3
198	291	0	1.84087749	0	0	0	0	0	5e-06	0	100	0	0	0	3
199	292	0	1.85017485	0	0	0	0	0	5e-06	0	100	0	0	0	3
200	293	0	1.85947221	0	0	0	0	0	5e-06	0	100	0	0	0	3
201	296	0	1.86876958	0	0	0	0	0	5e-06	0	100	0	0	0	3
202	297	0	1.87806694	0	0	0	0	0	5e-06	0	100	0	0	0	3
203	299	0	1.8873643	0	0	0	0	0	5e-06	0	100	0	0	0	3
204	300	0	1.89666166	0	0	0	0	0	5e-06	0	100	0	0	0	3
205	302	0	1.90595902	0	0	0	0	0	5e-06	0	100	0	0	0	3
206	303	0	1.91525638	0	0	0	0	0	5e-06	0	100	0	0	0	3
207	305	0	1.92455374	0	0	0	0	0	5e-06	0	100	0	0	0	3
208	306	0	1.9338511	0	0	0	0	0	5e-06	0	100	0	0	0	3
209	307	0	1.94314846	0	0	0	0	0	5e-06	0	100	0	0	0	3
210	309	0	1.95244582	0	0	0	0	0	5e-06	0	100	0	0	0	3
201	297	0	1.86876958	0	0	0	0	0	5e-06	0	100	0	0	0	3
202	298	0	1.87806694	0	0	0	0	0	5e-06	0	100	0	0	0	3
203	300	0	1.8873643	0	0	0	0	0	5e-06	0	100	0	0	0	3
204	301	0	1.89666166	0	0	0	0	0	5e-06	0	100	0	0	0	3
205	303	0	1.90595902	0	0	0	0	0	5e-06	0	100	0	0	0	3
206	304	0	1.91525638	0	0	0	0	0	5e-06	0	100	0	0	0	3
207	306	0	1.92455374	0	0	0	0	0	5e-06	0	100	0	0	0	3
208	307	0	1.9338511	0	0	0	0	0	5e-06	0	100	0	0	0	3
209	309	0	1.94314846	0	0	0	0	0	5e-06	0	100	0	0	0	3
210	310	0	1.95244582	0	0	0	0	0	5e-06	0	100	0	0	0	3
211	312	0	1.96174319	0	0	0	0	0	5e-06	0	100	0	0	0	3
212	313	0	1.97104055	0	0	0	0	0	5e-06	0	100	0	0	0	3
213	315	0	1.98033791	0	0	0	0	0	5e-06	0	100	0	0	0	3
214	316	0	1.98963527	0	0	0	0	0	5e-06	0	100	0	0	0	3
215	318	0	1.99893263	0	0	0	0	0	5e-06	0	100	0	0	0	3
216	319	0	2.00822999	0	0	0	0	0	5e-06	0	100	0	0	0	3
217	321	0	2.01752735	0	0	0	0	0	5e-06	0	100	0	0	0	3
218	323	0	2.02682471	0	0	0	0	0	5e-06	0	100	0	0	0	3
219	324	0	2.03612207	0	0	0	0	0	5e-06	0	100	0	0	0	3
220	326	0	2.04541944	0	0	0	0	0	5e-06	0	100	0	0	0	3
221	327	0	2.0547168	0	0	0	0	0	5e-06	0	100	0	0	0	3
222	329	0	2.06401416	0	0	0	0	0	5e-06	0	100	0	0	0	3
223	331	0	2.07331152	0	0	0	0	0	5e-06	0	100	0	0	0	3
